passenger_id,origin,destination,appear_time,board_time,arrival_time,status,wait_time,travel_time,total_time,assigned_vehicle,vehicle_type
P1,8589141,8589161,93.85361799537182,,,ABANDONED,,,,,Bus
P2,8589152,8589161,395.0237080636348,,,ABANDONED,,,,,Bus
P3,8589138,8592374,50.887461138703884,,,ABANDONED,,,,,Bus
P4,8589138,8592374,101.76634871308543,,,ABANDONED,,,,,Bus
P5,8589138,8592374,119.71797929568964,,,ABANDONED,,,,,Bus
P6,8591766,8592374,110.28985142323138,,,ABANDONED,,,,,Bus
P7,8591766,8592374,258.0398494340897,1320.0,1828.0,ARRIVED,1061.9601505659102,508.0,1569.9601505659102,,Bus
P8,8591766,8592374,260.53576623530023,1320.0,1828.0,ARRIVED,1059.4642337646997,508.0,1567.4642337646997,,Bus
P9,8587255,8592374,214.37153157318522,,,ABANDONED,,,,,Bus
P10,8587255,8592374,243.0140447820168,,,ABANDONED,,,,,Bus
P11,8587255,8592374,267.0955219009172,,,ABANDONED,,,,,Bus
P12,8587255,8592374,291.40889109498556,,,ABANDONED,,,,,Bus
P13,8587255,8592374,334.9393358626515,1518.0,1828.0,ARRIVED,1183.0606641373486,310.0,1493.0606641373486,,Bus
P14,8587255,8592374,424.21066989023507,1518.0,1828.0,ARRIVED,1093.789330109765,310.0,1403.789330109765,,Bus
P15,8587255,8592374,492.0751135891701,1518.0,1828.0,ARRIVED,1025.92488641083,310.0,1335.92488641083,,Bus
P16,8587255,8592374,533.3818700694301,1518.0,1828.0,ARRIVED,984.6181299305699,310.0,1294.61812993057,,Bus
P17,8589161,8589141,90.1407172364032,,,ABANDONED,,,,,Bus
P18,8589161,8589141,297.45002443784455,,,ABANDONED,,,,,Bus
P19,8589161,8589141,571.2163553703529,,,ABANDONED,,,,,Bus
P20,8589161,8589138,133.64151727721418,,,ABANDONED,,,,,Bus
P21,8589161,8589138,566.8590102970908,,,ABANDONED,,,,,Bus
P22,8589161,8587255,28.538309853845128,,,ABANDONED,,,,,Bus
P23,8589161,8587255,589.7381222436112,1516.0,1620.0,ARRIVED,926.2618777563888,104.0,1030.261877756389,,Bus
P24,8589161,8589131,40.358358527582546,,,ABANDONED,,,,,Bus
P25,8589161,8504622,495.699471843863,,,ABANDONED,,,,,Bus
P26,8589161,8589271,61.666389001503745,,,ABANDONED,,,,,Bus
P27,8589161,8592375,348.054505551239,,,ABANDONED,,,,,Bus
P28,8589161,8592375,426.14584592390815,,,ABANDONED,,,,,Bus
P29,8589161,8592377,20.99623286608745,,,ABANDONED,,,,,Bus
P30,8589161,8589270,179.67466610441164,,,ABANDONED,,,,,Bus
P31,8589161,8589158,74.70931633152473,,,ABANDONED,,,,,Bus
P32,8589161,8589158,221.53149551337043,,,ABANDONED,,,,,Bus
P33,8589161,8589158,379.77625510972996,1516.0,1970.0,ARRIVED,1136.2237448902702,454.0,1590.2237448902702,,Bus
P34,8589161,8589158,420.6539750113111,1516.0,1970.0,ARRIVED,1095.346024988689,454.0,1549.346024988689,,Bus
P35,8592374,8589141,223.8368065707211,,,ABANDONED,,,,,Bus
P36,8592374,8589152,450.4303995068393,1627.0,2325.0,ARRIVED,1176.5696004931606,698.0,1874.5696004931606,,Bus
P37,8592374,8587255,18.531091790623126,,,ABANDONED,,,,,Bus
P38,8592374,8587255,62.15803071687661,,,ABANDONED,,,,,Bus
P39,8592374,8587255,71.414423854243,,,ABANDONED,,,,,Bus
P40,8592374,8587255,150.12084121486038,,,ABANDONED,,,,,Bus
P41,8592374,8587255,248.54689957370408,1380.0,1620.0,ARRIVED,1131.4531004262958,240.0,1371.4531004262958,,Bus
P42,8592374,8587255,311.85898821546925,1380.0,1620.0,ARRIVED,1068.1410117845307,240.0,1308.1410117845307,,Bus
P43,8592374,8589130,88.24539990597403,,,ABANDONED,,,,,Bus
P44,8592374,8589130,154.20596793282385,,,ABANDONED,,,,,Bus
P45,8592374,8589130,310.687384574373,,,ABANDONED,,,,,Bus
P46,8592374,8589130,341.0670141384988,,,ABANDONED,,,,,Bus
P47,8592374,8589131,23.242760643392703,,,ABANDONED,,,,,Bus
P48,8592374,8588344,295.89675524830227,,,ABANDONED,,,,,Bus
P49,8592374,8588344,340.20464334947945,,,ABANDONED,,,,,Bus
P50,8592374,8588344,341.3121274246665,,,ABANDONED,,,,,Bus
P51,8592374,8577786,184.0643861080567,,,ABANDONED,,,,,Bus
P52,8592374,8577786,379.91382242625656,,,ABANDONED,,,,,Bus
P53,8592374,8577785,15.38585310275927,,,ABANDONED,,,,,Bus
P54,8592374,8577785,104.16438758600577,,,ABANDONED,,,,,Bus
P55,8592374,8577785,128.7944085068957,,,ABANDONED,,,,,Bus
P56,8592374,8577785,526.5003228385402,,,ABANDONED,,,,,Bus
P57,8592374,8504622,48.218253084521955,,,ABANDONED,,,,,Bus
P58,8592374,8504622,56.09842048008832,,,ABANDONED,,,,,Bus
P59,8592374,8504622,100.79701968747018,,,ABANDONED,,,,,Bus
P60,8592374,8504622,147.99472226881664,,,ABANDONED,,,,,Bus
P61,8592374,8504622,304.9398063654452,,,ABANDONED,,,,,Bus
P62,8592374,8504622,426.7265216935763,1627.0,2164.0,ARRIVED,1200.2734783064238,537.0,1737.2734783064238,,Bus
P63,8592374,8589271,95.85992000644647,,,ABANDONED,,,,,Bus
P64,8592374,8589271,114.96577904877176,,,ABANDONED,,,,,Bus
P65,8592374,8589271,302.33473069626166,,,ABANDONED,,,,,Bus
P66,8592374,8589271,516.8936436577912,1627.0,2436.0,ARRIVED,1110.1063563422088,809.0,1919.1063563422088,,Bus
P67,8592374,8592375,442.16699001640933,,,ABANDONED,,,,,Bus
P68,8592374,8592378,443.80730326636024,,,ABANDONED,,,,,Bus
P69,8592374,8592377,5.149554798022746,,,ABANDONED,,,,,Bus
P70,8592374,8592377,27.983041836395913,,,ABANDONED,,,,,Bus
P71,8592374,8592377,34.36977809500668,,,ABANDONED,,,,,Bus
P72,8592374,8592377,236.7156882805166,,,ABANDONED,,,,,Bus
P73,8592374,8592377,312.19503003953656,,,ABANDONED,,,,,Bus
P74,8592374,8592377,454.28246546637456,,,ABANDONED,,,,,Bus
P75,8592374,8589270,57.347764596659665,,,ABANDONED,,,,,Bus
P76,8592374,8589270,163.0041595731942,,,ABANDONED,,,,,Bus
P77,8592374,8589270,444.75398908091086,1380.0,1884.0,ARRIVED,935.2460109190891,504.0,1439.2460109190893,,Bus
P78,8592374,8589270,496.7150204643897,1380.0,1884.0,ARRIVED,883.2849795356103,504.0,1387.2849795356103,,Bus
P79,8592374,8589270,512.7358761744249,1380.0,1884.0,ARRIVED,867.2641238255751,504.0,1371.264123825575,,Bus
P80,8592374,8589270,581.1639369518364,1380.0,1884.0,ARRIVED,798.8360630481636,504.0,1302.8360630481636,,Bus
P81,8592374,8589158,265.4950085880625,1380.0,1970.0,ARRIVED,1114.5049914119375,590.0,1704.5049914119375,,Bus
P82,8592374,8589158,430.5837166365194,1380.0,1970.0,ARRIVED,949.4162833634806,590.0,1539.4162833634805,,Bus
P83,8592374,8589158,530.9331356885725,1380.0,1970.0,ARRIVED,849.0668643114275,590.0,1439.0668643114275,,Bus
P84,8592374,8589154,61.94864290759172,,,ABANDONED,,,,,Bus
P85,8592374,8588858,232.5299705898516,,,ABANDONED,,,,,Bus
P86,8592374,8587238,114.81921492549554,,,ABANDONED,,,,,Bus
P87,8592374,8587238,149.79686296265078,,,ABANDONED,,,,,Bus
P88,8592374,8587238,227.4028868044652,,,ABANDONED,,,,,Bus
P89,8592374,8587238,394.5201946290495,,,ABANDONED,,,,,Bus
P90,8589130,8592374,591.40349156395,1393.0,2115.0,ARRIVED,801.59650843605,722.0,1523.59650843605,,Bus
P91,8589130,8592374,593.4964143184452,1393.0,2115.0,ARRIVED,799.5035856815548,722.0,1521.5035856815548,,Bus
P92,8589131,8592374,162.0819962756014,1074.0,1627.0,ARRIVED,911.9180037243987,553.0,1464.9180037243987,,Bus
P93,8589131,8592374,237.43219775834876,1074.0,1627.0,ARRIVED,836.5678022416512,553.0,1389.5678022416512,,Bus
P94,8589131,8592374,275.7363152220428,1074.0,1627.0,ARRIVED,798.2636847779572,553.0,1351.2636847779572,,Bus
P95,8589131,8592374,399.3088891807725,1074.0,1627.0,ARRIVED,674.6911108192276,553.0,1227.6911108192276,,Bus
P96,8588344,8592374,33.46146924389667,1136.0,1627.0,ARRIVED,1102.5385307561032,491.0,1593.5385307561032,,Bus
P97,8588344,8592374,96.15742482055856,1136.0,1627.0,ARRIVED,1039.8425751794414,491.0,1530.8425751794414,,Bus
P98,8588344,8592374,200.22202416216734,1136.0,1627.0,ARRIVED,935.7779758378326,491.0,1426.7779758378326,,Bus
P99,8588344,8592374,238.9626959948058,1136.0,1627.0,ARRIVED,897.0373040051942,491.0,1388.037304005194,,Bus
P100,8588344,8592374,544.7739688798285,1136.0,1627.0,ARRIVED,591.2260311201715,491.0,1082.2260311201715,,Bus
P101,8577786,8592374,58.012258998441055,1230.0,1627.0,ARRIVED,1171.987741001559,397.0,1568.987741001559,,Bus
P102,8577786,8592374,195.5441146912105,1230.0,1627.0,ARRIVED,1034.4558853087894,397.0,1431.4558853087894,,Bus
P103,8577786,8592374,267.13020670701985,1230.0,1627.0,ARRIVED,962.8697932929801,397.0,1359.8697932929801,,Bus
P104,8577786,8592374,334.1801419832362,1230.0,1627.0,ARRIVED,895.8198580167639,397.0,1292.8198580167639,,Bus
P105,8577786,8592374,341.6970375363407,1230.0,1627.0,ARRIVED,888.3029624636592,397.0,1285.3029624636592,,Bus
P106,8577786,8592374,529.7954517328593,1230.0,1627.0,ARRIVED,700.2045482671407,397.0,1097.2045482671406,,Bus
P107,8577785,8592374,6.3421300824253,1060.0,1380.0,ARRIVED,1053.6578699175748,320.0,1373.6578699175748,,Bus
P108,8577785,8592374,45.53723811171161,1060.0,1380.0,ARRIVED,1014.4627618882884,320.0,1334.4627618882885,,Bus
P109,8577785,8592374,332.20053401686977,1060.0,1380.0,ARRIVED,727.7994659831302,320.0,1047.7994659831302,,Bus
P110,8577785,8592374,365.0637981845288,1060.0,1380.0,ARRIVED,694.9362018154711,320.0,1014.9362018154711,,Bus
P111,8577785,8592374,383.8475003085495,1060.0,1380.0,ARRIVED,676.1524996914504,320.0,996.1524996914504,,Bus
P112,8577785,8592374,464.5201483163567,1060.0,1380.0,ARRIVED,595.4798516836433,320.0,915.4798516836433,,Bus
P113,8592375,8592374,166.2868881358357,782.0,1380.0,ARRIVED,615.7131118641643,598.0,1213.7131118641644,,Bus
P114,8592377,8592374,40.69997585037087,926.0,1380.0,ARRIVED,885.3000241496292,454.0,1339.300024149629,,Bus
P115,8592377,8592374,236.1123151242183,926.0,1380.0,ARRIVED,689.8876848757817,454.0,1143.8876848757818,,Bus
P116,8592377,8592374,304.8907350138639,926.0,1380.0,ARRIVED,621.1092649861362,454.0,1075.1092649861362,,Bus
P117,8592377,8592374,454.9662971736296,926.0,1380.0,ARRIVED,471.0337028263704,454.0,925.0337028263705,,Bus
P118,8589158,8592374,115.10778749285232,1159.0,1828.0,ARRIVED,1043.8922125071476,669.0,1712.8922125071476,,Bus
P119,8589158,8592374,129.30216131459548,1159.0,1828.0,ARRIVED,1029.6978386854046,669.0,1698.6978386854046,,Bus
P120,8589158,8592374,399.84888045154,1159.0,1828.0,ARRIVED,759.15111954846,669.0,1428.15111954846,,Bus
P121,8589158,8592374,457.8704245016495,1159.0,1828.0,ARRIVED,701.1295754983505,669.0,1370.1295754983505,,Bus
P122,8589158,8592374,488.835240492783,1159.0,1828.0,ARRIVED,670.164759507217,669.0,1339.164759507217,,Bus
P123,8589158,8592374,495.07970446193474,1159.0,1828.0,ARRIVED,663.9202955380653,669.0,1332.9202955380651,,Bus
P124,8577741,8592374,10.036168535082371,,,ABANDONED,,,,,Bus
P125,8577741,8592374,440.61451926477537,,,ABANDONED,,,,,Bus
P126,8577741,8592374,594.70900749775,,,ABANDONED,,,,,Bus
P127,8589154,8592374,114.96253352348026,,,ABANDONED,,,,,Bus
P128,8589155,8592374,293.3752205886611,,,ABANDONED,,,,,Bus
P129,8577820,8592374,88.76664806356736,,,ABANDONED,,,,,Bus
P130,8577820,8592374,339.0461084606704,1318.0,1639.0,ARRIVED,978.9538915393296,321.0,1299.9538915393296,,Bus
P131,8577820,8592374,411.31267948286825,1318.0,1639.0,ARRIVED,906.6873205171318,321.0,1227.6873205171319,,Bus
P132,8589141,8589161,838.1285465598683,1408.0,1903.0,ARRIVED,569.8714534401317,495.0,1064.8714534401317,,Bus
P133,8589141,8589161,943.3004754528966,1408.0,1903.0,ARRIVED,464.69952454710335,495.0,959.6995245471034,,Bus
P134,8589141,8589161,981.3617826813183,1408.0,1903.0,ARRIVED,426.63821731868165,495.0,921.6382173186817,,Bus
P135,8589141,8589161,1015.3859309958892,1408.0,1903.0,ARRIVED,392.6140690041108,495.0,887.6140690041108,,Bus
P136,8589141,8589161,1072.987128821206,1408.0,1903.0,ARRIVED,335.01287117879406,495.0,830.0128711787941,,Bus
P137,8589152,8589161,976.1547863330327,1861.0,2440.0,ARRIVED,884.8452136669673,579.0,1463.8452136669673,,Bus
P138,8589138,8592374,698.5236784166988,1494.0,1996.0,ARRIVED,795.4763215833012,502.0,1297.4763215833013,,Bus
P139,8591766,8592374,760.6820783691351,1320.0,1828.0,ARRIVED,559.3179216308649,508.0,1067.317921630865,,Bus
P140,8591766,8592374,857.6697300345857,1320.0,1828.0,ARRIVED,462.33026996541435,508.0,970.3302699654143,,Bus
P141,8591766,8592374,971.1933794614381,1320.0,1828.0,ARRIVED,348.8066205385619,508.0,856.8066205385619,,Bus
P142,8591766,8592374,1036.4779191746047,1320.0,1828.0,ARRIVED,283.5220808253953,508.0,791.5220808253953,,Bus
P143,8591766,8592374,1070.637272075699,1320.0,1828.0,ARRIVED,249.362727924301,508.0,757.362727924301,,Bus
P144,8591766,8592374,1123.438964237431,1320.0,1828.0,ARRIVED,196.56103576256896,508.0,704.561035762569,,Bus
P145,8587255,8592374,601.7397694558849,1518.0,1828.0,ARRIVED,916.2602305441151,310.0,1226.260230544115,,Bus
P146,8587255,8592374,616.5454155833644,1518.0,1828.0,ARRIVED,901.4545844166356,310.0,1211.4545844166355,,Bus
P147,8587255,8592374,622.1967404583653,1518.0,1828.0,ARRIVED,895.8032595416347,310.0,1205.8032595416348,,Bus
P148,8587255,8592374,627.1865143711991,1518.0,1828.0,ARRIVED,890.8134856288009,310.0,1200.813485628801,,Bus
P149,8587255,8592374,859.29086364828,1518.0,1828.0,ARRIVED,658.70913635172,310.0,968.70913635172,,Bus
P150,8587255,8592374,1005.2397277731832,1518.0,1828.0,ARRIVED,512.7602722268168,310.0,822.7602722268168,,Bus
P151,8587255,8592374,1082.373874198673,1518.0,1828.0,ARRIVED,435.6261258013269,310.0,745.6261258013269,,Bus
P152,8587255,8592374,1094.7287036269117,1518.0,1828.0,ARRIVED,423.27129637308826,310.0,733.2712963730883,,Bus
P153,8587255,8592374,1175.9108543611574,1518.0,1828.0,ARRIVED,342.08914563884264,310.0,652.0891456388426,,Bus
P154,8589161,8589141,714.116827680135,1792.0,2375.0,ARRIVED,1077.883172319865,583.0,1660.883172319865,,Bus
P155,8589161,8589141,1055.4563064615293,1792.0,2375.0,ARRIVED,736.5436935384707,583.0,1319.5436935384707,,Bus
P156,8589161,8589152,1174.0334597478807,1792.0,2325.0,ARRIVED,617.9665402521193,533.0,1150.9665402521193,,Bus
P157,8589161,8589138,627.8173944123208,1792.0,2228.0,ARRIVED,1164.182605587679,436.0,1600.182605587679,,Bus
P158,8589161,8589138,909.4477972053578,1792.0,2228.0,ARRIVED,882.5522027946422,436.0,1318.5522027946422,,Bus
P159,8589161,8587255,1019.6636715646739,1516.0,1620.0,ARRIVED,496.3363284353261,104.0,600.3363284353261,,Bus
P160,8589161,8577786,706.7117212603844,1903.0,2433.0,ARRIVED,1196.2882787396156,530.0,1726.2882787396156,,Bus
P161,8589161,8577786,750.6211830141289,1903.0,2433.0,ARRIVED,1152.3788169858713,530.0,1682.3788169858713,,Bus
P162,8589161,8504622,608.0607218002183,1792.0,2164.0,ARRIVED,1183.9392781997817,372.0,1555.9392781997817,,Bus
P163,8589161,8504622,872.4649351424055,1792.0,2164.0,ARRIVED,919.5350648575945,372.0,1291.5350648575945,,Bus
P164,8589161,8589271,1114.0694673465268,1792.0,2436.0,ARRIVED,677.9305326534732,644.0,1321.9305326534732,,Bus
P165,8589161,8592377,967.7735844306548,1666.0,2250.0,ARRIVED,698.2264155693452,584.0,1282.2264155693451,,Bus
P166,8589161,8589158,697.5855054700374,1516.0,1970.0,ARRIVED,818.4144945299626,454.0,1272.4144945299627,,Bus
P167,8592374,8589141,953.6364275654878,1627.0,2375.0,ARRIVED,673.3635724345122,748.0,1421.3635724345122,,Bus
P168,8592374,8589141,986.3208667065553,1627.0,2375.0,ARRIVED,640.6791332934447,748.0,1388.6791332934447,,Bus
P169,8592374,8589141,997.1034900020288,1627.0,2375.0,ARRIVED,629.8965099979712,748.0,1377.8965099979712,,Bus
P170,8592374,8589141,1013.0372903242734,1627.0,2375.0,ARRIVED,613.9627096757266,748.0,1361.9627096757267,,Bus
P171,8592374,8589141,1015.7957735013584,1627.0,2375.0,ARRIVED,611.2042264986416,748.0,1359.2042264986417,,Bus
P172,8592374,8589141,1030.6765252497216,1627.0,2375.0,ARRIVED,596.3234747502784,748.0,1344.3234747502784,,Bus
P173,8592374,8589152,614.7699253892854,1627.0,2325.0,ARRIVED,1012.2300746107146,698.0,1710.2300746107146,,Bus
P174,8592374,8589152,691.6013630482591,1627.0,2325.0,ARRIVED,935.3986369517409,698.0,1633.3986369517409,,Bus
P175,8592374,8589152,1064.3065710677147,1627.0,2325.0,ARRIVED,562.6934289322853,698.0,1260.6934289322853,,Bus
P176,8592374,8589152,1069.015971703857,1627.0,2325.0,ARRIVED,557.9840282961429,698.0,1255.984028296143,,Bus
P177,8592374,8589138,699.3250400518889,1627.0,2228.0,ARRIVED,927.6749599481111,601.0,1528.674959948111,,Bus
P178,8592374,8589138,737.0500760006212,1627.0,2228.0,ARRIVED,889.9499239993788,601.0,1490.9499239993788,,Bus
P179,8592374,8589138,1094.9966985325952,1627.0,2228.0,ARRIVED,532.0033014674048,601.0,1133.0033014674048,,Bus
P180,8592374,8587255,1019.8831628173893,1380.0,1620.0,ARRIVED,360.11683718261065,240.0,600.1168371826107,,Bus
P181,8592374,8589130,925.3991611987956,1996.0,2793.0,ARRIVED,1070.6008388012044,797.0,1867.6008388012044,,Bus
P182,8592374,8589130,991.6659336601433,1996.0,2793.0,ARRIVED,1004.3340663398567,797.0,1801.3340663398567,,Bus
P183,8592374,8589130,1030.7325928682326,1996.0,2793.0,ARRIVED,965.2674071317674,797.0,1762.2674071317674,,Bus
P184,8592374,8589131,1093.262754973026,1996.0,2596.0,ARRIVED,902.737245026974,600.0,1502.737245026974,,Bus
P185,8592374,8588344,706.415870830521,,,ABANDONED,,,,,Bus
P186,8592374,8588344,799.4646532228676,1996.0,2528.0,ARRIVED,1196.5353467771324,532.0,1728.5353467771324,,Bus
P187,8592374,8588344,1099.055553891585,1996.0,2528.0,ARRIVED,896.9444461084149,532.0,1428.944446108415,,Bus
P188,8592374,8588344,1182.4022880777356,1996.0,2528.0,ARRIVED,813.5977119222644,532.0,1345.5977119222644,,Bus
P189,8592374,8577786,893.2258735749374,1996.0,2433.0,ARRIVED,1102.7741264250626,437.0,1539.7741264250626,,Bus
P190,8592374,8577786,977.2792149912614,1996.0,2433.0,ARRIVED,1018.7207850087386,437.0,1455.7207850087386,,Bus
P191,8592374,8577786,1185.7469224655806,1996.0,2433.0,ARRIVED,810.2530775344194,437.0,1247.2530775344194,,Bus
P192,8592374,8577785,621.7675037613436,,,ABANDONED,,,,,Bus
P193,8592374,8577785,1087.45663993487,1828.0,2169.0,ARRIVED,740.54336006513,341.0,1081.54336006513,,Bus
P194,8592374,8504622,810.1598935411926,1627.0,2164.0,ARRIVED,816.8401064588074,537.0,1353.8401064588074,,Bus
P195,8592374,8504622,856.4481417380058,1627.0,2164.0,ARRIVED,770.5518582619942,537.0,1307.5518582619943,,Bus
P196,8592374,8504622,1127.502986250313,1627.0,2164.0,ARRIVED,499.4970137496871,537.0,1036.497013749687,,Bus
P197,8592374,8504622,1186.66159697633,1627.0,2164.0,ARRIVED,440.33840302367,537.0,977.33840302367,,Bus
P198,8592374,8504622,1187.969213687015,1627.0,2164.0,ARRIVED,439.0307863129849,537.0,976.0307863129849,,Bus
P199,8592374,8589271,614.3588415822713,1627.0,2436.0,ARRIVED,1012.6411584177287,809.0,1821.6411584177285,,Bus
P200,8592374,8589271,672.0568865900271,1627.0,2436.0,ARRIVED,954.9431134099729,809.0,1763.9431134099727,,Bus
P201,8592374,8589271,1121.60274406827,1627.0,2436.0,ARRIVED,505.3972559317299,809.0,1314.39725593173,,Bus
P202,8592374,8592375,855.5991873165791,1828.0,2381.0,ARRIVED,972.4008126834209,553.0,1525.400812683421,,Bus
P203,8592374,8592375,1155.3682114337366,1828.0,2381.0,ARRIVED,672.6317885662634,553.0,1225.6317885662634,,Bus
P204,8592374,8592378,808.2136672477181,1828.0,2333.0,ARRIVED,1019.7863327522819,505.0,1524.7863327522819,,Bus
P205,8592374,8592378,1047.305467977952,1828.0,2333.0,ARRIVED,780.694532022048,505.0,1285.694532022048,,Bus
P206,8592374,8592377,879.1675747326154,1828.0,2250.0,ARRIVED,948.8324252673846,422.0,1370.8324252673847,,Bus
P207,8592374,8592377,1192.8066579768451,1828.0,2250.0,ARRIVED,635.1933420231549,422.0,1057.1933420231549,,Bus
P208,8592374,8589270,619.1273893080639,1380.0,1884.0,ARRIVED,760.8726106919361,504.0,1264.8726106919362,,Bus
P209,8592374,8589270,755.537308622735,1380.0,1884.0,ARRIVED,624.462691377265,504.0,1128.462691377265,,Bus
P210,8592374,8589270,767.3936499124826,1380.0,1884.0,ARRIVED,612.6063500875174,504.0,1116.6063500875175,,Bus
P211,8592374,8589270,926.8859130515611,1380.0,1884.0,ARRIVED,453.11408694843885,504.0,957.1140869484389,,Bus
P212,8592374,8589270,1043.396968049018,1380.0,1884.0,ARRIVED,336.6030319509821,504.0,840.6030319509821,,Bus
P213,8592374,8589158,643.2191619467885,1380.0,1970.0,ARRIVED,736.7808380532115,590.0,1326.7808380532115,,Bus
P214,8592374,8589158,655.6697597020336,1380.0,1970.0,ARRIVED,724.3302402979664,590.0,1314.3302402979664,,Bus
P215,8592374,8589158,671.1005251562456,1380.0,1970.0,ARRIVED,708.8994748437544,590.0,1298.8994748437544,,Bus
P216,8592374,8589158,814.4435798641549,1380.0,1970.0,ARRIVED,565.5564201358451,590.0,1155.5564201358452,,Bus
P217,8592374,8589158,910.7341478389584,1380.0,1970.0,ARRIVED,469.2658521610416,590.0,1059.2658521610415,,Bus
P218,8592374,8589158,921.395019063497,1380.0,1970.0,ARRIVED,458.604980936503,590.0,1048.6049809365031,,Bus
P219,8592374,8589158,930.1805712303575,1380.0,1970.0,ARRIVED,449.8194287696425,590.0,1039.8194287696424,,Bus
P220,8592374,8589158,1050.9014183956674,1380.0,1970.0,ARRIVED,329.0985816043326,590.0,919.0985816043326,,Bus
P221,8592374,8589158,1058.456027348247,1380.0,1970.0,ARRIVED,321.54397265175294,590.0,911.5439726517529,,Bus
P222,8592374,8589154,625.4546251740936,1639.0,1924.0,ARRIVED,1013.5453748259064,285.0,1298.5453748259065,,Bus
P223,8592374,8589154,652.0507855074356,1639.0,1924.0,ARRIVED,986.9492144925644,285.0,1271.9492144925644,,Bus
P224,8592374,8588858,740.6512747656868,1639.0,1850.0,ARRIVED,898.3487252343132,211.0,1109.3487252343132,,Bus
P225,8592374,8588858,879.5678529082805,1639.0,1850.0,ARRIVED,759.4321470917195,211.0,970.4321470917195,,Bus
P226,8589130,8592374,1019.9697690349026,1393.0,2115.0,ARRIVED,373.0302309650974,722.0,1095.0302309650974,,Bus
P227,8589130,8592374,1161.5760689206402,1393.0,2115.0,ARRIVED,231.42393107935982,722.0,953.4239310793598,,Bus
P228,8589130,8592374,1187.7342670300275,1393.0,2115.0,ARRIVED,205.26573296997253,722.0,927.2657329699725,,Bus
P229,8589131,8592374,845.2081222684478,1074.0,1627.0,ARRIVED,228.79187773155218,553.0,781.7918777315522,,Bus
P230,8589131,8592374,1010.8180598599399,1074.0,1627.0,ARRIVED,63.18194014006008,553.0,616.1819401400601,,Bus
P231,8588344,8592374,610.1040179546404,1136.0,1627.0,ARRIVED,525.8959820453596,491.0,1016.8959820453596,,Bus
P232,8588344,8592374,668.2615994975483,1136.0,1627.0,ARRIVED,467.73840050245167,491.0,958.7384005024517,,Bus
P233,8588344,8592374,669.2403357470686,1136.0,1627.0,ARRIVED,466.75966425293143,491.0,957.7596642529314,,Bus
P234,8588344,8592374,723.4421395433881,1136.0,1627.0,ARRIVED,412.55786045661193,491.0,903.5578604566119,,Bus
P235,8588344,8592374,728.4093194121998,1136.0,1627.0,ARRIVED,407.5906805878002,491.0,898.5906805878002,,Bus
P236,8588344,8592374,739.251404915593,1136.0,1627.0,ARRIVED,396.74859508440704,491.0,887.748595084407,,Bus
P237,8588344,8592374,749.9679392239284,1136.0,1627.0,ARRIVED,386.0320607760716,491.0,877.0320607760716,,Bus
P238,8588344,8592374,839.7595163434278,1136.0,1627.0,ARRIVED,296.2404836565722,491.0,787.2404836565722,,Bus
P239,8588344,8592374,957.2393222026727,1136.0,1627.0,ARRIVED,178.76067779732728,491.0,669.7606777973273,,Bus
P240,8588344,8592374,1032.2867897743392,1136.0,1627.0,ARRIVED,103.71321022566076,491.0,594.7132102256608,,Bus
P241,8577786,8592374,693.9593155840535,1230.0,1627.0,ARRIVED,536.0406844159465,397.0,933.0406844159465,,Bus
P242,8577786,8592374,761.2531470681652,1230.0,1627.0,ARRIVED,468.74685293183484,397.0,865.7468529318348,,Bus
P243,8577786,8592374,1167.153654702211,1230.0,1627.0,ARRIVED,62.84634529778896,397.0,459.84634529778896,,Bus
P244,8577785,8592374,996.3443875513301,1060.0,1380.0,ARRIVED,63.6556124486699,320.0,383.6556124486699,,Bus
P245,8577785,8592374,997.8118607811069,1060.0,1380.0,ARRIVED,62.18813921889307,320.0,382.18813921889307,,Bus
P246,8592375,8592374,626.4713991711011,782.0,1380.0,ARRIVED,155.5286008288989,598.0,753.5286008288989,,Bus
P247,8592378,8592374,1050.0859502096341,1818.0,2341.0,ARRIVED,767.9140497903659,523.0,1290.9140497903659,,Bus
P248,8592377,8592374,611.4992063931683,926.0,1380.0,ARRIVED,314.50079360683173,454.0,768.5007936068317,,Bus
P249,8592377,8592374,732.5656559531706,926.0,1380.0,ARRIVED,193.43434404682944,454.0,647.4343440468294,,Bus
P250,8589158,8592374,711.0665899771566,1159.0,1828.0,ARRIVED,447.9334100228434,669.0,1116.9334100228434,,Bus
P251,8589158,8592374,859.9608335343347,1159.0,1828.0,ARRIVED,299.0391664656653,669.0,968.0391664656653,,Bus
P252,8589158,8592374,1038.4460192518509,1159.0,1828.0,ARRIVED,120.55398074814912,669.0,789.5539807481491,,Bus
P253,8589158,8592374,1129.3651826033936,1159.0,1828.0,ARRIVED,29.634817396606422,669.0,698.6348173966064,,Bus
P254,8587356,8592374,1126.6955170834535,1420.0,1828.0,ARRIVED,293.3044829165465,408.0,701.3044829165465,,Bus
P255,8577741,8592374,627.9068770460885,,,ABANDONED,,,,,Bus
P256,8577741,8592374,825.8125125853436,,,ABANDONED,,,,,Bus
P257,8589155,8592374,964.905157175772,,,ABANDONED,,,,,Bus
P258,8577820,8592374,794.924051937078,1318.0,1639.0,ARRIVED,523.075948062922,321.0,844.075948062922,,Bus
P259,8577820,8592374,919.9665487987168,1318.0,1639.0,ARRIVED,398.03345120128324,321.0,719.0334512012832,,Bus
